word	word_count	mean_sent_length	final_count	solo_count
顺利	1.0	7.0	0.0	0.0
解体	1.0	7.0	0.0	0.0
敬	4.0	16.75	0.0	0.0
tired	1.0	3.0	1.0	0.0
蜂蜜	32.0	6.0625	11.0	1.0
生灵	1.0	10.0	1.0	0.0
释迦	1.0	4.0	0.0	0.0
trouble	2.0	7.0	2.0	0.0
大腿	6.0	7.666666666666667	2.0	0.0
感谢	12.0	7.916666666666667	1.0	0.0
垃圾车	1.0	4.0	0.0	0.0
郁郁葱葱	1.0	2.0	0.0	0.0
表弟	13.0	8.615384615384615	3.0	0.0
脊椎	1.0	2.0	0.0	0.0
禁止	6.0	4.666666666666667	0.0	0.0
鲸鱼	15.0	5.266666666666667	5.0	0.0
苞米	2.0	2.0	1.0	1.0
仙度瑞拉	1.0	1.0	1.0	1.0
笃	3.0	3.0	1.0	0.0
包容	1.0	6.0	0.0	0.0
贴画	1.0	11.0	0.0	0.0
壮壮	39.0	4.6923076923076925	10.0	2.0
摸摸看	30.0	3.5	18.0	4.0
优雅	2.0	5.0	2.0	0.0
驼驼	2.0	6.5	1.0	0.0
梅瑟迈尔	3.0	7.666666666666667	1.0	1.0
收养	10.0	9.4	0.0	0.0
课堂	6.0	5.166666666666667	5.0	0.0
新学友	1.0	10.0	0.0	0.0
what	9.0	5.555555555555555	0.0	0.0
负极	3.0	5.333333333333333	2.0	0.0
现场	5.0	7.0	1.0	0.0
铃	28.0	7.214285714285714	3.0	0.0
虚	1.0	4.0	0.0	0.0
nine	8.0	7.125	6.0	0.0
闪电	17.0	4.823529411764706	8.0	2.0
穿不穿	1.0	8.0	0.0	0.0
叮咚叮咚	3.0	1.0	3.0	3.0
阿尔丁	17.0	10.411764705882353	7.0	0.0
证明	9.0	8.444444444444445	0.0	0.0
风琴	2.0	4.5	2.0	0.0
耷拉	1.0	9.0	0.0	0.0
露水	1.0	9.0	0.0	0.0
舒服不舒服	5.0	2.6	2.0	2.0
center	1.0	3.0	0.0	0.0
香肠	23.0	4.913043478260869	13.0	1.0
王仪涵	1.0	1.0	1.0	1.0
难得	5.0	3.8	2.0	1.0
隐藏	2.0	9.0	0.0	0.0
mountains	1.0	6.0	1.0	0.0
抹抹	2.0	3.0	1.0	1.0
英国	11.0	6.2727272727272725	3.0	0.0
灵芝	2.0	4.0	0.0	0.0
paupiu	1.0	3.0	1.0	0.0
mickey	1.0	4.0	0.0	0.0
劳动	11.0	7.454545454545454	1.0	0.0
醒来	5.0	5.6	0.0	0.0
需要	2517.0	6.060389352403655	37.0	5.0
凯撒	3.0	5.0	1.0	0.0
扮	10.0	5.2	0.0	0.0
舍得	2.0	6.0	0.0	0.0
昊宇	2.0	9.0	0.0	0.0
long	7.0	4.714285714285714	1.0	0.0
小明	18.0	7.444444444444445	2.0	0.0
水管	12.0	6.75	4.0	0.0
生日	135.0	7.333333333333333	25.0	0.0
胭脂	3.0	4.333333333333333	0.0	0.0
拳法	1.0	11.0	0.0	0.0
隐私	1.0	1.0	1.0	1.0
蟒	1.0	4.0	0.0	0.0
钩	8.0	7.125	4.0	0.0
建造	18.0	8.444444444444445	1.0	0.0
百宝箱	10.0	5.3	5.0	2.0
屏幕	3.0	10.0	0.0	0.0
wen	1.0	7.0	0.0	0.0
车窗	2.0	15.5	1.0	0.0
亮光	1.0	17.0	0.0	0.0
六边形	22.0	4.0	18.0	6.0
l	17.0	3.1176470588235294	10.0	3.0
痒痒的	5.0	8.8	4.0	0.0
打钩	4.0	7.5	3.0	0.0
hide	1.0	6.0	0.0	0.0
脚丫	6.0	5.666666666666667	3.0	0.0
through	1.0	3.0	0.0	0.0
肉圆	4.0	6.0	2.0	0.0
安安静静的	2.0	4.0	1.0	0.0
幸好	1.0	5.0	0.0	0.0
速率	1.0	4.0	1.0	0.0
穿着	37.0	8.297297297297296	0.0	0.0
篇	21.0	7.523809523809524	1.0	0.0
洗洁精	3.0	3.3333333333333335	1.0	0.0
梗	4.0	5.25	0.0	0.0
kou	3.0	5.333333333333333	1.0	0.0
范晓星	1.0	6.0	0.0	0.0
圣诞树	25.0	6.6	5.0	0.0
鸡柳	1.0	3.0	0.0	0.0
转告	2.0	17.5	0.0	0.0
pang	8.0	8.5	3.0	0.0
种种	1.0	15.0	0.0	0.0
晚上	447.0	7.152125279642058	30.0	4.0
绝迹	1.0	3.0	0.0	0.0
喜欢不喜欢	83.0	3.3734939759036147	29.0	11.0
油箱	4.0	5.0	2.0	0.0
东东	13.0	4.538461538461538	7.0	0.0
刘立宽	1.0	12.0	0.0	0.0
过家家	13.0	6.538461538461538	5.0	1.0
出生	8.0	8.375	0.0	0.0
shan	1.0	4.0	0.0	0.0
矿石	2.0	3.0	0.0	0.0
五谷粽	1.0	3.0	1.0	0.0
柿	1.0	3.0	0.0	0.0
乱糟糟的	5.0	3.6	3.0	1.0
帝国	1.0	4.0	0.0	0.0
总算	4.0	5.5	1.0	0.0
壁	4.0	9.75	0.0	0.0
批发	2.0	6.5	0.0	0.0
清蒸鱼	1.0	4.0	1.0	0.0
有样学样	1.0	1.0	1.0	1.0
qu1	1.0	8.0	0.0	0.0
阿兵	1.0	4.0	0.0	0.0
作为	10.0	12.4	0.0	0.0
四	1217.0	7.814297452752671	95.0	32.0
推	164.0	5.853658536585366	31.0	1.0
加油站	11.0	6.363636363636363	2.0	0.0
吊钩	1.0	4.0	1.0	0.0
炖一炖	2.0	5.5	2.0	0.0
冰凉凉的	1.0	7.0	0.0	0.0
长度	2.0	3.0	1.0	1.0
吸烟	1.0	4.0	0.0	0.0
雷射王	1.0	3.0	1.0	0.0
冰袋	16.0	15.75	7.0	1.0
姜	41.0	6.073170731707317	2.0	0.0
放开	13.0	3.923076923076923	7.0	0.0
denden	1.0	1.0	1.0	1.0
报纸	101.0	6.148514851485149	33.0	4.0
皇帝	1.0	4.0	0.0	0.0
警告	1.0	3.0	0.0	0.0
候	2.0	5.5	0.0	0.0
口音	1.0	4.0	0.0	0.0
蟹黄	1.0	7.0	0.0	0.0
想念	55.0	7.6	0.0	0.0
wxyg	1.0	2.0	1.0	0.0
昂	17.0	7.352941176470588	5.0	1.0
遮盖	1.0	9.0	0.0	0.0
尾	12.0	7.166666666666667	4.0	0.0
阿兵哥	6.0	5.5	1.0	0.0
冲一冲	24.0	5.25	17.0	0.0
嫩嫩	1.0	7.0	0.0	0.0
玩弄	1.0	11.0	0.0	0.0
老三	2.0	8.5	0.0	0.0
咖喱	1.0	4.0	0.0	0.0
ligo	22.0	6.2727272727272725	5.0	0.0
反射	2.0	18.5	0.0	0.0
ladou	5.0	3.0	2.0	1.0
建国	4.0	4.25	1.0	1.0
不能	1.0	8.0	0.0	0.0
门儿	3.0	12.0	0.0	0.0
港	1.0	8.0	1.0	0.0
e	28.0	4.428571428571429	6.0	4.0
掰掰	1.0	6.0	1.0	0.0
孩子们	6.0	7.333333333333333	0.0	0.0
官兵	1.0	5.0	0.0	0.0
脆脆的	4.0	3.25	3.0	2.0
丝	60.0	7.6	11.0	0.0
撩撩	1.0	5.0	0.0	0.0
高手	4.0	6.5	1.0	0.0
表姊	3.0	7.333333333333333	1.0	0.0
耍	5.0	5.2	0.0	0.0
镊子	3.0	4.0	2.0	0.0
犯人	2.0	11.0	1.0	0.0
ju1	1.0	5.0	1.0	0.0
言教	1.0	5.0	1.0	0.0
所以	1324.0	8.990181268882175	12.0	6.0
投降	20.0	3.3	10.0	4.0
wait	1.0	2.0	0.0	0.0
下手	2.0	6.5	0.0	0.0
可怕的	1.0	13.0	0.0	0.0
大炮	12.0	4.416666666666667	5.0	2.0
喔	9758.0	4.534330805492929	7632.0	899.0
促	2.0	8.5	0.0	0.0
杏	2.0	4.5	1.0	0.0
和	1582.0	9.080910240202275	9.0	2.0
hello	5.0	1.4	4.0	4.0
月份	9.0	6.555555555555555	3.0	0.0
乖乖的	1.0	4.0	0.0	0.0
脱	219.0	6.657534246575342	22.0	1.0
感冒	135.0	4.7407407407407405	36.0	4.0
蜡像	1.0	1.0	1.0	1.0
腮帮子	2.0	3.0	1.0	0.0
斯巴鲁	2.0	2.5	2.0	0.0
旁	106.0	8.575471698113208	8.0	1.0
五线谱	2.0	6.0	0.0	0.0
化粧	1.0	8.0	0.0	0.0
侄女	2.0	3.5	0.0	0.0
茸茸的	1.0	3.0	0.0	0.0
早操	6.0	4.5	5.0	0.0
蚂蚁们	1.0	3.0	0.0	0.0
原处	7.0	6.857142857142857	4.0	0.0
冷的	11.0	5.181818181818182	7.0	0.0
正方体	2.0	9.0	0.0	0.0
呸	3.0	3.3333333333333335	3.0	1.0
小英	1.0	3.0	0.0	0.0
干干净净	18.0	7.166666666666667	5.0	0.0
至少	8.0	9.0	1.0	0.0
哀乐	1.0	8.0	0.0	0.0
咯咯咯	4.0	5.75	2.0	2.0
翻一翻	2.0	9.0	1.0	0.0
七月份	1.0	7.0	0.0	0.0
粑	4.0	6.5	0.0	0.0
神力	2.0	10.0	0.0	0.0
schools	1.0	5.0	0.0	0.0
小头爸爸	2.0	3.5	2.0	0.0
扁扁的	1.0	6.0	1.0	0.0
默契	1.0	4.0	0.0	0.0
即使	1.0	12.0	0.0	0.0
热水器	1.0	2.0	1.0	0.0
西梅	1.0	3.0	1.0	0.0
影响	12.0	6.0	3.0	0.0
埋	27.0	8.518518518518519	0.0	0.0
金	101.0	6.782178217821782	6.0	2.0
抱	715.0	6.205594405594406	105.0	1.0
babu	1.0	12.0	0.0	0.0
一样不一样	50.0	4.92	32.0	3.0
激动	5.0	3.8	2.0	0.0
周游	1.0	6.0	0.0	0.0
咸不咸	3.0	3.0	1.0	0.0
walk	1.0	7.0	0.0	0.0
twice	1.0	12.0	0.0	0.0
识字	3.0	4.0	0.0	0.0
赤身裸体	1.0	17.0	0.0	0.0
yi	6.0	4.666666666666667	1.0	1.0
就就	5.0	6.8	0.0	0.0
as	1.0	8.0	0.0	0.0
多么	14.0	7.5	0.0	0.0
唐老鸭	28.0	4.0	12.0	3.0
凤姨	2.0	4.5	0.0	0.0
一模一样的	1.0	4.0	1.0	0.0
灰	58.0	8.155172413793103	3.0	0.0
炝	1.0	3.0	0.0	0.0
举	45.0	6.044444444444444	0.0	0.0
话梅	1.0	1.0	1.0	1.0
预备	163.0	2.791411042944785	13.0	10.0
想	5085.0	7.987807276302852	114.0	7.0
书刊	1.0	7.0	0.0	0.0
糕	4.0	9.75	0.0	0.0
音箱	1.0	4.0	0.0	0.0
排球	8.0	3.875	6.0	0.0
包围	1.0	14.0	0.0	0.0
最好	30.0	6.833333333333333	4.0	0.0
铃铛	8.0	4.875	3.0	2.0
吼吼吼	2.0	1.0	2.0	2.0
百香果	3.0	5.333333333333333	0.0	0.0
hippo	1.0	5.0	0.0	0.0
灭火	4.0	4.0	0.0	0.0
铺垫	1.0	10.0	0.0	0.0
坚硬的	1.0	9.0	0.0	0.0
犁	1.0	11.0	0.0	0.0
鹦鹉	24.0	5.458333333333333	2.0	0.0
理查德	7.0	6.571428571428571	3.0	0.0
奖品	6.0	6.833333333333333	2.0	0.0
门缝	1.0	11.0	0.0	0.0
赤	1.0	10.0	0.0	0.0
g	8.0	6.625	2.0	0.0
毛驴	6.0	4.833333333333333	3.0	0.0
仰泳	3.0	4.0	3.0	1.0
major	1.0	2.0	0.0	0.0
史瑞克	9.0	3.4444444444444446	5.0	3.0
柚子	8.0	5.125	3.0	3.0
听筒	1.0	6.0	0.0	0.0
雷神王	1.0	2.0	0.0	0.0
凉快不凉快	1.0	3.0	1.0	0.0
只要	214.0	8.957943925233645	0.0	0.0
唐诗	17.0	7.0	6.0	0.0
慢慢	366.0	5.773224043715847	10.0	2.0
baba	1.0	1.0	1.0	1.0
电池	67.0	5.582089552238806	26.0	3.0
阿迪达	1.0	4.0	0.0	0.0
亲切	2.0	6.0	0.0	0.0
么	332.0	6.780120481927711	113.0	2.0
柄子	2.0	3.5	1.0	0.0
都都	3.0	7.666666666666667	0.0	0.0
新	334.0	9.245508982035927	4.0	0.0
毛茸茸	3.0	7.333333333333333	0.0	0.0
然而	2.0	7.5	0.0	0.0
飞龙	2.0	6.0	0.0	0.0
到来	2.0	6.5	0.0	0.0
牧者	1.0	5.0	1.0	0.0
could	2.0	6.5	0.0	0.0
飞利浦	3.0	6.333333333333333	0.0	0.0
唱片	1.0	5.0	0.0	0.0
云	56.0	5.267857142857143	21.0	4.0
显得	3.0	11.0	0.0	0.0
欠	2.0	5.5	0.0	0.0
字	595.0	6.122689075630252	202.0	1.0
说话	257.0	6.311284046692607	88.0	3.0
ball	3.0	5.333333333333333	0.0	0.0
冰棒	20.0	5.5	8.0	0.0
含糖	1.0	6.0	0.0	0.0
哐	4.0	7.5	1.0	1.0
粒	104.0	8.413461538461538	10.0	0.0
清早	13.0	9.23076923076923	1.0	0.0
学学看	1.0	1.0	1.0	1.0
画来画去	1.0	7.0	0.0	0.0
辅仁	1.0	4.0	0.0	0.0
球球	57.0	4.473684210526316	18.0	5.0
凳	13.0	6.384615384615385	6.0	0.0
木	68.0	6.161764705882353	12.0	2.0
老鹰	21.0	6.285714285714286	2.0	1.0
讲	5524.0	7.0559377262853005	767.0	8.0
dendenden	1.0	1.0	1.0	1.0
果园	1.0	10.0	0.0	0.0
机器	61.0	6.442622950819672	5.0	0.0
逃离	1.0	6.0	0.0	0.0
小晶	3.0	9.0	0.0	0.0
centers	1.0	4.0	0.0	0.0
bwa	1.0	2.0	0.0	0.0
老先生	6.0	10.833333333333334	0.0	0.0
借过	3.0	2.6666666666666665	3.0	1.0
橱子	34.0	8.029411764705882	9.0	0.0
妖魔	1.0	2.0	0.0	0.0
阿舅	3.0	5.0	0.0	0.0
晕倒	5.0	5.0	0.0	0.0
重病	1.0	4.0	1.0	0.0
装装看	1.0	1.0	1.0	1.0
朋	5.0	3.2	4.0	1.0
淘	1.0	8.0	0.0	0.0
烧烤	3.0	7.333333333333333	2.0	0.0
申请	2.0	5.0	0.0	0.0
冰淇淋	62.0	5.983870967741935	19.0	0.0
光秃秃	2.0	4.0	0.0	0.0
哈哈哈哈	6.0	4.666666666666667	3.0	1.0
滑滑车	1.0	5.0	0.0	0.0
麻醉针	8.0	5.75	3.0	0.0
狼狈	1.0	5.0	0.0	0.0
物	10.0	8.0	2.0	0.0
眼皮	1.0	3.0	1.0	0.0
表表	13.0	4.384615384615385	6.0	3.0
恶霸	9.0	4.111111111111111	6.0	0.0
当中	10.0	7.2	2.0	0.0
翘翘板	1.0	3.0	0.0	0.0
各种	25.0	6.72	1.0	0.0
呱	4.0	6.0	0.0	0.0
王俊哲	7.0	8.142857142857142	4.0	0.0
吃吃饭	2.0	4.5	0.0	0.0
桶	119.0	7.764705882352941	28.0	0.0
当然	75.0	5.2	2.0	0.0
如果	480.0	10.38125	4.0	3.0
不可	4.0	5.5	3.0	0.0
动一动	3.0	4.0	2.0	0.0
见识	147.0	9.34013605442177	0.0	0.0
讲演	2.0	6.0	0.0	0.0
暖暖	5.0	9.2	0.0	0.0
毛衣	25.0	6.08	14.0	1.0
接收器	1.0	11.0	1.0	0.0
部门	1.0	9.0	0.0	0.0
饱	188.0	6.138297872340425	15.0	0.0
苏醒	1.0	7.0	1.0	0.0
爬	732.0	8.700819672131148	74.0	14.0
boy	3.0	7.0	1.0	0.0
花花	38.0	4.2631578947368425	15.0	4.0
gave	1.0	7.0	0.0	0.0
游艇	1.0	5.0	1.0	0.0
为了	25.0	10.36	0.0	0.0
雕刻	3.0	5.333333333333333	0.0	0.0
相当	5.0	8.4	0.0	0.0
排排	14.0	4.357142857142857	0.0	0.0
螺	5.0	5.8	2.0	0.0
's	9.0	4.666666666666667	0.0	0.0
榕树	1.0	5.0	0.0	0.0
buuuu	1.0	3.0	1.0	0.0
鸡爪	5.0	7.8	0.0	0.0
动动	15.0	3.6666666666666665	2.0	0.0
he	25.0	3.92	3.0	2.0
对不起	85.0	3.235294117647059	49.0	23.0
绘	2.0	13.0	0.0	0.0
鲫鱼	18.0	3.7222222222222223	6.0	4.0
漱口水	1.0	4.0	1.0	0.0
子悟	1.0	5.0	0.0	0.0
海象	1.0	1.0	1.0	1.0
皇上	3.0	3.3333333333333335	1.0	1.0
通知	4.0	8.5	1.0	0.0
咿	50.0	6.34	5.0	3.0
讨论讨论	1.0	5.0	0.0	0.0
驯服	1.0	11.0	1.0	0.0
yatzioyoo	1.0	3.0	0.0	0.0
卫生纸	27.0	5.666666666666667	12.0	0.0
光头强	5.0	5.0	3.0	0.0
爸爸妈妈给我一把小伞	2.0	1.0	2.0	2.0
牙缝	3.0	6.333333333333333	1.0	0.0
驼鸟	1.0	3.0	1.0	0.0
种地	4.0	6.75	0.0	0.0
甭提	1.0	5.0	0.0	0.0
豆腐干	8.0	3.75	5.0	1.0
鞍马	1.0	17.0	0.0	0.0
要不要	1778.0	4.847019122609674	264.0	150.0
嘻	33.0	2.9393939393939394	17.0	8.0
拉链	8.0	5.0	2.0	1.0
瓣	2.0	7.5	0.0	0.0
宣战	1.0	6.0	1.0	0.0
热不热	13.0	2.6923076923076925	11.0	3.0
阿娘	1.0	13.0	0.0	0.0
豌豆荚	2.0	5.0	0.0	0.0
白菜	41.0	5.463414634146342	13.0	0.0
sou	1.0	1.0	1.0	1.0
run	2.0	5.5	0.0	0.0
糖果	81.0	6.0	38.0	5.0
鼎湖山	3.0	8.666666666666666	0.0	0.0
gong	1.0	8.0	0.0	0.0
妳	31.0	9.129032258064516	0.0	0.0
主角	2.0	4.5	0.0	0.0
人儿	2.0	4.5	2.0	0.0
just	6.0	6.333333333333333	0.0	0.0
过程	16.0	11.0625	2.0	0.0
恰	3.0	2.0	2.0	1.0
小不小	1.0	4.0	1.0	0.0
撞	223.0	6.197309417040358	9.0	1.0
金黄色的	1.0	4.0	0.0	0.0
易书	2.0	2.0	1.0	1.0
大大的	30.0	5.666666666666667	6.0	3.0
学院	4.0	9.0	1.0	0.0
废纸	3.0	6.666666666666667	0.0	0.0
印花	1.0	4.0	0.0	0.0
车顶	3.0	4.666666666666667	3.0	0.0
千	15.0	5.733333333333333	5.0	0.0
独门	2.0	5.5	0.0	0.0
过来	1451.0	5.332184700206754	711.0	136.0
韦	4.0	5.25	3.0	0.0
热火朝天	1.0	6.0	0.0	0.0
给1	1104.0	9.040760869565217	0.0	0.0
色彩	1.0	3.0	1.0	0.0
出声	5.0	8.4	0.0	0.0
利利	3.0	2.6666666666666665	0.0	0.0
热带	1.0	4.0	0.0	0.0
吃软不吃硬	1.0	4.0	1.0	0.0
素描	3.0	7.333333333333333	0.0	0.0
荤的	1.0	5.0	0.0	0.0
嘴巴巴	1.0	1.0	1.0	1.0
挑战	6.0	4.5	2.0	1.0
枣	6.0	6.666666666666667	0.0	0.0
战胜	5.0	5.0	0.0	0.0
水	1510.0	7.119205298013245	436.0	9.0
美国	102.0	6.392156862745098	10.0	1.0
提醒	17.0	8.470588235294118	0.0	0.0
北极熊	23.0	4.565217391304348	4.0	3.0
院子	41.0	7.682926829268292	4.0	0.0
朗读	3.0	12.666666666666666	0.0	0.0
洪庙	1.0	8.0	0.0	0.0
丢失	4.0	12.25	0.0	0.0
休闲	1.0	6.0	1.0	0.0
晓得	205.0	4.4731707317073175	79.0	1.0
han	366.0	1.1775956284153006	348.0	347.0
敲	190.0	5.647368421052631	42.0	8.0
re	6.0	5.333333333333333	2.0	2.0
用不用	1.0	3.0	1.0	0.0
举起	1.0	12.0	0.0	0.0
帅气	152.0	9.69078947368421	6.0	1.0
撩	8.0	6.25	1.0	0.0
十四	2.0	5.5	0.0	0.0
嘟	92.0	4.739130434782608	36.0	17.0
敏不敏锐	1.0	6.0	0.0	0.0
拔苗助长	2.0	4.5	1.0	0.0
陈玉珍	1.0	5.0	0.0	0.0
进货	1.0	5.0	0.0	0.0
令	8.0	6.5	1.0	0.0
常	31.0	9.0	0.0	0.0
僵尸	3.0	7.666666666666667	0.0	0.0
包菜	7.0	5.285714285714286	5.0	0.0
生	175.0	7.1657142857142855	5.0	1.0
头	1695.0	7.697345132743362	401.0	14.0
阵	4.0	7.75	0.0	0.0
课外	1.0	14.0	0.0	0.0
今天	1319.0	7.504169825625474	28.0	3.0
搭配	9.0	8.88888888888889	0.0	0.0
耳光	1.0	4.0	1.0	0.0
钱	523.0	6.606118546845124	174.0	3.0
特别的	24.0	7.583333333333333	0.0	0.0
滑翔	1.0	10.0	0.0	0.0
歌仔戏	2.0	4.5	1.0	0.0
师父	1.0	6.0	0.0	0.0
修理修理	4.0	4.0	3.0	0.0
礼	3.0	21.333333333333332	1.0	0.0
拧	32.0	6.03125	2.0	0.0
量	51.0	5.686274509803922	6.0	0.0
来来	20.0	3.95	7.0	5.0
trust	1.0	8.0	0.0	0.0
法子	4.0	8.0	1.0	0.0
雨伞	46.0	5.1521739130434785	22.0	5.0
国	31.0	6.741935483870968	6.0	0.0
蛀牙	14.0	5.285714285714286	4.0	0.0
看望	1.0	7.0	0.0	0.0
称	15.0	6.533333333333333	1.0	0.0
坚持	17.0	4.352941176470588	2.0	0.0
折腾	157.0	10.630573248407643	0.0	0.0
猩猩	29.0	3.896551724137931	14.0	7.0
擀	2.0	3.0	1.0	0.0
秀秀	2.0	2.5	2.0	1.0
浓汤	12.0	5.583333333333333	4.0	0.0
既是	2.0	14.0	0.0	0.0
纵身	1.0	10.0	0.0	0.0
怡希	4.0	8.0	0.0	0.0
速写	1.0	4.0	1.0	0.0
嘎哈	1.0	4.0	1.0	0.0
制作	6.0	7.166666666666667	0.0	0.0
天桥	7.0	7.285714285714286	5.0	1.0
队长	7.0	4.571428571428571	4.0	0.0
饭店	25.0	7.2	6.0	1.0
哄	58.0	5.5	5.0	1.0
小惠	1.0	12.0	0.0	0.0
作品	3.0	7.333333333333333	1.0	0.0
茎	4.0	7.75	1.0	0.0
瞎米	1.0	3.0	0.0	0.0
姿势	195.0	11.364102564102565	160.0	1.0
火	96.0	5.979166666666667	27.0	0.0
能不能	397.0	8.125944584382871	10.0	3.0
open	2.0	7.5	0.0	0.0
驾照	2.0	4.5	0.0	0.0
照相机	23.0	4.6521739130434785	6.0	1.0
美味的	2.0	11.5	0.0	0.0
万	11.0	6.363636363636363	2.0	0.0
零件	4.0	7.0	1.0	0.0
喂喂	15.0	3.2666666666666666	9.0	7.0
撑衣杆	3.0	10.333333333333334	0.0	0.0
血肉	1.0	9.0	0.0	0.0
niao	4.0	5.0	0.0	0.0
牌牌	1.0	5.0	0.0	0.0
打点	8.0	5.5	1.0	0.0
责任心	1.0	8.0	0.0	0.0
碰	252.0	8.154761904761905	22.0	6.0
揩	12.0	5.333333333333333	0.0	0.0
击	178.0	7.904494382022472	2.0	0.0
伤害	4.0	6.0	0.0	0.0
哔哔	5.0	1.0	5.0	5.0
掌声	3.0	4.333333333333333	0.0	0.0
胶带	20.0	7.55	8.0	1.0
沉默	1.0	9.0	0.0	0.0
金牛角	1.0	14.0	0.0	0.0
em	1.0	1.0	1.0	1.0
焖烧	1.0	2.0	0.0	0.0
列车	14.0	5.642857142857143	6.0	0.0
冲	107.0	7.093457943925234	7.0	1.0
蛋炒饭	7.0	4.571428571428571	3.0	1.0
杯	240.0	7.645833333333333	46.0	1.0
稻子	4.0	4.75	1.0	0.0
every	1.0	6.0	0.0	0.0
屡	1.0	13.0	0.0	0.0
公交	11.0	5.636363636363637	0.0	0.0
见长	1.0	1.0	1.0	1.0
麻将	4.0	5.75	2.0	0.0
板栗	11.0	6.818181818181818	6.0	1.0
下水道管	1.0	5.0	1.0	0.0
森	6.0	6.166666666666667	1.0	1.0
五彩	1.0	7.0	0.0	0.0
盾牌	3.0	2.3333333333333335	3.0	1.0
投	45.0	6.177777777777778	5.0	0.0
丽	3.0	9.333333333333334	0.0	0.0
边	3202.0	6.529668956901936	779.0	0.0
威武	10.0	8.7	4.0	0.0
扭扭车	15.0	6.666666666666667	4.0	0.0
水桶	4.0	3.0	2.0	0.0
开火	17.0	5.294117647058823	4.0	1.0
德国	18.0	5.388888888888889	8.0	3.0
住一住	1.0	5.0	0.0	0.0
燕饺	3.0	5.666666666666667	1.0	0.0
馅儿	3.0	5.0	2.0	0.0
倒装句	1.0	1.0	1.0	1.0
孔滑器	1.0	4.0	0.0	0.0
色魔	1.0	3.0	0.0	0.0
方的	6.0	6.5	2.0	0.0
胆	1.0	6.0	0.0	0.0
伦伦	3.0	9.0	0.0	0.0
裤	24.0	7.583333333333333	3.0	0.0
啼叫	3.0	9.666666666666666	0.0	0.0
剧	2.0	5.5	0.0	0.0
金诗涵	4.0	7.75	0.0	0.0
假装	209.0	6.1913875598086126	9.0	1.0
共	10.0	8.2	1.0	0.0
弯弯曲曲	1.0	4.0	0.0	0.0
姜海琳	1.0	1.0	1.0	1.0
楞楞	7.0	6.857142857142857	2.0	1.0
切一切	5.0	6.8	0.0	0.0
背面	4.0	6.5	1.0	0.0
童画	3.0	4.333333333333333	2.0	0.0
kan	2.0	6.5	0.0	0.0
味精	4.0	4.0	3.0	0.0
桔色的	2.0	4.0	0.0	0.0
茶叶	7.0	3.2857142857142856	3.0	2.0
牙签	8.0	4.0	2.0	2.0
二狼神	2.0	4.0	0.0	0.0
乳牙	1.0	11.0	0.0	0.0
做	5170.0	7.185106382978724	219.0	4.0
好看的	9.0	9.88888888888889	2.0	0.0
清面	1.0	5.0	0.0	0.0
搭一搭	2.0	3.5	1.0	0.0
沙漏	2.0	5.0	0.0	0.0
鳄鱼	58.0	4.603448275862069	17.0	5.0
牌	54.0	5.407407407407407	19.0	0.0
are	7.0	4.142857142857143	1.0	0.0
严严实实的	1.0	8.0	1.0	0.0
qiqiqiqi	3.0	2.6666666666666665	3.0	1.0
美美	3.0	12.0	0.0	0.0
弹簧	14.0	5.857142857142857	3.0	0.0
展开	1.0	4.0	1.0	0.0
王雨茜	1.0	3.0	1.0	0.0
感觉	341.0	8.442815249266863	66.0	0.0
花洒	1.0	9.0	0.0	0.0
嘎嘎嘎	2.0	10.0	1.0	0.0
涂涂	6.0	4.666666666666667	3.0	0.0
摘摘	1.0	10.0	0.0	0.0
感想	1.0	10.0	0.0	0.0
巧巧	2.0	3.0	0.0	0.0
电扇	5.0	7.8	1.0	1.0
怀念	3.0	11.0	0.0	0.0
大嫂	1.0	9.0	0.0	0.0
ask	1.0	13.0	0.0	0.0
冤枉路	4.0	6.0	2.0	0.0
后来	576.0	5.366319444444445	8.0	4.0
酷	16.0	4.3125	4.0	0.0
粉红色	27.0	4.185185185185185	11.0	3.0
印章	1.0	5.0	1.0	0.0
试	110.0	5.836363636363636	12.0	0.0
本田	4.0	6.0	1.0	0.0
背带裤	3.0	4.0	3.0	0.0
曲子	46.0	8.23913043478261	17.0	0.0
uncle	1.0	3.0	0.0	0.0
甘油	1.0	8.0	0.0	0.0
插插	2.0	4.0	0.0	0.0
bear	1.0	4.0	0.0	0.0
羊羊	12.0	4.416666666666667	2.0	0.0
脚ㄚ子	1.0	5.0	0.0	0.0
chocolate	1.0	7.0	1.0	0.0
彗星	2.0	4.5	2.0	0.0
要点	2.0	4.0	0.0	0.0
间隔	1.0	6.0	0.0	0.0
高	783.0	6.070242656449553	242.0	2.0
了	42842.0	6.916763923252883	23906.0	1.0
打扰	12.0	5.666666666666667	2.0	0.0
公屋	1.0	10.0	0.0	0.0
有劲	1.0	4.0	0.0	0.0
一定	647.0	9.25193199381762	5.0	0.0
烤	65.0	6.3076923076923075	3.0	0.0
画画	326.0	4.432515337423313	102.0	24.0
扑	5.0	8.0	0.0	0.0
次	936.0	7.94551282051282	235.0	0.0
事先	1.0	17.0	0.0	0.0
超	17.0	3.823529411764706	0.0	0.0
惹	12.0	7.833333333333333	0.0	0.0
要是	112.0	11.223214285714286	3.0	0.0
点一点	3.0	7.666666666666667	2.0	0.0
教学	3.0	8.666666666666666	2.0	0.0
