word	word_count	mean_sent_length	final_count	solo_count
refrescarse	1.0	7.0	1.0	0.0
chupan	1.0	22.0	0.0	0.0
oscureciendo	2.0	3.0	2.0	0.0
despertarte	2.0	10.0	0.0	0.0
mola	19.0	5.052631578947368	10.0	1.0
mareo	6.0	14.5	1.0	0.0
recuerdas	17.0	9.823529411764707	7.0	0.0
guardaste	5.0	6.4	0.0	0.0
eo	2.0	41.0	0.0	0.0
peana	1.0	4.0	1.0	0.0
acompañara	1.0	11.0	0.0	0.0
well	7.0	6.142857142857143	1.0	1.0
empujes	1.0	4.0	1.0	0.0
hágale	2.0	4.0	1.0	0.0
confesara	1.0	3.0	1.0	0.0
campanadas	1.0	9.0	0.0	0.0
comienza	2.0	8.5	1.0	1.0
caliz	1.0	2.0	0.0	0.0
nomás	7.0	4.285714285714286	6.0	0.0
guri_guri_guri	1.0	3.0	1.0	0.0
douglas	4.0	7.5	1.0	0.0
recogidica	1.0	4.0	1.0	0.0
coserle	1.0	16.0	0.0	0.0
lule	1.0	5.0	0.0	0.0
implicó	1.0	2.0	1.0	0.0
cajita	20.0	9.55	7.0	0.0
farem	3.0	5.666666666666667	1.0	0.0
chincha	2.0	8.0	0.0	0.0
arbres	2.0	6.5	1.0	0.0
soples	2.0	3.0	1.0	0.0
pegatina	11.0	5.909090909090909	7.0	0.0
blancs	1.0	5.0	0.0	0.0
pillo	8.0	7.25	4.0	0.0
cigüeñas	11.0	8.454545454545455	4.0	1.0
babor	2.0	4.0	1.0	0.0
aitana	2.0	1.0	2.0	2.0
dínoslo	2.0	4.0	2.0	1.0
ayudaré	2.0	3.5	2.0	0.0
maderitas	8.0	8.125	5.0	0.0
chaqueta	34.0	7.764705882352941	16.0	0.0
tontos	14.0	6.142857142857143	8.0	0.0
cacharritos	10.0	6.3	5.0	0.0
mayorcillo	1.0	11.0	1.0	0.0
engancharse	1.0	27.0	0.0	0.0
ahogo	8.0	6.375	4.0	0.0
utilizar	13.0	9.76923076923077	2.0	0.0
sorbas	1.0	4.0	1.0	0.0
míralos	12.0	1.6666666666666667	8.0	8.0
futbolista	4.0	11.0	2.0	0.0
lados	19.0	8.842105263157896	12.0	0.0
buscaron	4.0	9.75	2.0	0.0
apoyadita	2.0	10.0	0.0	0.0
cariñosamente	2.0	6.5	1.0	0.0
espinete	1.0	9.0	0.0	0.0
secan	1.0	9.0	0.0	0.0
uu	8.0	1.875	7.0	7.0
hincas	1.0	5.0	0.0	0.0
humedad	2.0	14.0	1.0	0.0
cabalgata	14.0	9.285714285714286	4.0	0.0
oírla	1.0	4.0	0.0	0.0
insultaban	6.0	5.666666666666667	4.0	0.0
chinos	6.0	6.333333333333333	4.0	0.0
recordó	10.0	7.9	2.0	0.0
soreta	2.0	5.0	0.0	0.0
destrucción	1.0	5.0	0.0	0.0
uste	7.0	8.0	1.0	0.0
vio	25.0	8.28	7.0	1.0
charcos	4.0	9.5	1.0	0.0
epa	4.0	1.0	4.0	4.0
peleen	3.0	5.666666666666667	2.0	0.0
cocheci	1.0	1.0	1.0	1.0
manza	1.0	1.0	1.0	1.0
estes	3.0	9.666666666666666	0.0	0.0
manipula	1.0	4.0	1.0	0.0
hilo	12.0	7.833333333333333	7.0	1.0
altura	3.0	23.333333333333332	2.0	0.0
chiquitillo	3.0	6.666666666666667	2.0	0.0
dejaros	1.0	7.0	0.0	0.0
utinsilio	3.0	11.333333333333334	2.0	0.0
gapo	1.0	5.0	1.0	0.0
sevillano	1.0	2.0	1.0	0.0
contame	4.0	6.0	1.0	1.0
chiromiga	1.0	3.0	1.0	0.0
quiropráctico	1.0	1.0	1.0	1.0
puntita	1.0	4.0	0.0	0.0
palola	3.0	3.3333333333333335	2.0	0.0
lávalo	1.0	3.0	1.0	0.0
lentes	3.0	7.0	1.0	0.0
grandototota	1.0	2.0	1.0	0.0
pue	56.0	9.25	1.0	1.0
decidí	14.0	5.428571428571429	4.0	0.0
voltearlo	1.0	7.0	1.0	0.0
gsutaron	1.0	5.0	0.0	0.0
siéntatelo	1.0	2.0	0.0	0.0
sì	9.0	2.3333333333333335	6.0	5.0
chalet	9.0	8.444444444444445	5.0	0.0
samuel	7.0	11.857142857142858	1.0	1.0
regalarán	1.0	7.0	0.0	0.0
trozos	9.0	8.777777777777779	1.0	0.0
tantas	28.0	9.214285714285714	0.0	0.0
eduardito	1.0	2.0	1.0	0.0
pinte	17.0	5.0588235294117645	8.0	0.0
ten	360.0	5.333333333333333	81.0	47.0
famoso	3.0	4.666666666666667	1.0	0.0
circunstancia	1.0	23.0	0.0	0.0
something	2.0	9.5	0.0	0.0
poderes	2.0	6.0	0.0	0.0
mismas	18.0	10.61111111111111	4.0	0.0
método	1.0	11.0	0.0	0.0
escacharrado	2.0	4.0	1.0	0.0
uniforme	3.0	7.0	2.0	0.0
desastre	14.0	6.0	10.0	0.0
buh	1.0	7.0	1.0	0.0
sírveles	11.0	5.090909090909091	3.0	0.0
th	1.0	8.0	0.0	0.0
preocupados	2.0	14.0	0.0	0.0
escribe	24.0	9.083333333333334	6.0	0.0
braguitas	10.0	6.4	6.0	0.0
danesa	1.0	2.0	1.0	0.0
away	2.0	3.0	2.0	0.0
apá	4.0	4.75	2.0	0.0
m	131.0	4.6183206106870225	55.0	36.0
estribillo	2.0	16.5	0.0	0.0
glof	3.0	5.333333333333333	2.0	0.0
enteramos	4.0	11.0	1.0	0.0
maisi	1.0	5.0	1.0	0.0
aguanto	5.0	7.0	0.0	0.0
acostados	6.0	11.666666666666666	1.0	0.0
spraying	1.0	7.0	0.0	0.0
langosta	1.0	5.0	1.0	0.0
vis	2.0	9.0	1.0	0.0
coral	14.0	12.571428571428571	10.0	0.0
chamita	1.0	3.0	0.0	0.0
cosa	807.0	8.956629491945478	309.0	0.0
encendian	1.0	8.0	0.0	0.0
tragotones	1.0	5.0	1.0	0.0
sonriendo	3.0	3.0	3.0	0.0
aprobarlas	1.0	8.0	0.0	0.0
pipos	3.0	3.0	2.0	0.0
ahorita	80.0	9.8375	11.0	0.0
cuelgan	3.0	9.666666666666666	2.0	0.0
horita	2.0	2.5	1.0	0.0
entendemos	6.0	6.166666666666667	3.0	0.0
chuletitas	2.0	6.5	2.0	1.0
consideramos	1.0	4.0	0.0	0.0
achantó	1.0	8.0	0.0	0.0
huesito	2.0	5.0	2.0	0.0
limonero	1.0	9.0	0.0	0.0
incluso	19.0	10.052631578947368	3.0	0.0
chinito	10.0	4.9	6.0	1.0
chucuchú	1.0	1.0	1.0	1.0
poquitos	5.0	10.6	2.0	0.0
metal	3.0	5.0	1.0	0.0
nicolas	1.0	3.0	0.0	0.0
robinson	1.0	5.0	0.0	0.0
tenias	22.0	7.2727272727272725	3.0	0.0
tostamos	1.0	6.0	1.0	0.0
vida	197.0	7.385786802030457	136.0	1.0
ismael	2.0	13.5	0.0	0.0
manivela	1.0	24.0	1.0	0.0
pias	1.0	3.0	0.0	0.0
brunilda	1.0	7.0	0.0	0.0
contraste	1.0	12.0	0.0	0.0
coloco	19.0	7.0	2.0	0.0
maica	15.0	14.933333333333334	2.0	0.0
hacimos	1.0	25.0	0.0	0.0
alforjas	16.0	8.3125	3.0	0.0
observando	1.0	4.0	1.0	0.0
lloro	4.0	4.5	3.0	0.0
muchacha	23.0	8.347826086956522	11.0	0.0
campera	6.0	7.666666666666667	1.0	0.0
pegarla	1.0	4.0	1.0	0.0
bello	2.0	2.5	0.0	0.0
traspasa	1.0	23.0	0.0	0.0
intactos	3.0	16.333333333333332	2.0	0.0
zapatillo	2.0	3.0	2.0	0.0
sitio	341.0	8.439882697947214	197.0	0.0
calvo	14.0	7.642857142857143	9.0	2.0
refrigerador	1.0	11.0	0.0	0.0
lampara	3.0	5.666666666666667	2.0	0.0
momentos	6.0	6.5	3.0	0.0
sáez	3.0	5.333333333333333	3.0	0.0
berna	1.0	3.0	1.0	0.0
així	37.0	9.216216216216216	15.0	0.0
exemple	2.0	10.5	1.0	0.0
pastelico	1.0	9.0	1.0	0.0
déjale	43.0	4.232558139534884	11.0	4.0
llames	11.0	9.272727272727273	2.0	0.0
llamándome	1.0	39.0	0.0	0.0
chiquitajos	1.0	2.0	1.0	0.0
camping	9.0	8.777777777777779	4.0	0.0
chichones	1.0	7.0	0.0	0.0
sosteniendo	1.0	22.0	0.0	0.0
pelayo	1.0	6.0	0.0	0.0
sonajero	4.0	3.25	3.0	0.0
vena	1.0	3.0	0.0	0.0
cuelgo	1.0	4.0	1.0	0.0
mételos	21.0	5.428571428571429	4.0	0.0
quemando	5.0	3.2	4.0	0.0
aaron	1.0	3.0	0.0	0.0
izquierdo	6.0	7.333333333333333	4.0	0.0
escachurra	1.0	3.0	1.0	0.0
severa	2.0	8.5	1.0	0.0
ingeniero	30.0	5.4	9.0	2.0
gonna	1.0	6.0	0.0	0.0
transpiracion	2.0	13.0	0.0	0.0
conocieron	5.0	6.0	2.0	0.0
gullivert	2.0	6.0	2.0	1.0
veranear	2.0	9.0	0.0	0.0
platícaselo	1.0	4.0	0.0	0.0
acababa	3.0	15.0	0.0	0.0
geografia	1.0	8.0	0.0	0.0
dudosa	1.0	8.0	1.0	0.0
fastidia	4.0	6.0	2.0	0.0
juntitos	20.0	6.9	9.0	0.0
guays	2.0	3.0	2.0	0.0
discriminación	13.0	11.0	5.0	0.0
seguros	1.0	3.0	1.0	0.0
bajando	15.0	10.6	1.0	1.0
marianita	1.0	12.0	0.0	0.0
matarile	1.0	2.0	0.0	0.0
proclaman	1.0	5.0	0.0	0.0
muerdo	3.0	8.666666666666666	0.0	0.0
bosques	1.0	6.0	0.0	0.0
despertará	2.0	4.5	0.0	0.0
orinalito	2.0	4.0	1.0	0.0
empezar	60.0	8.85	14.0	0.0
chavala	5.0	7.6	2.0	1.0
recuerde	4.0	9.75	0.0	0.0
decora	3.0	13.666666666666666	0.0	0.0
apio	2.0	5.5	2.0	0.0
ninya	1.0	17.0	0.0	0.0
martille	2.0	8.5	0.0	0.0
sabrosos	1.0	3.0	1.0	0.0
kite	1.0	5.0	1.0	0.0
mirale	3.0	13.0	1.0	0.0
seriamente	6.0	6.0	1.0	0.0
habrás	13.0	6.384615384615385	0.0	0.0
oda	9.0	5.222222222222222	1.0	0.0
disfrazando	4.0	6.5	2.0	0.0
llamote	2.0	13.0	0.0	0.0
arrime	1.0	3.0	1.0	0.0
tarzán	1.0	8.0	1.0	0.0
cagones	1.0	8.0	0.0	0.0
winnie	4.0	5.25	3.0	0.0
tomártela	2.0	8.0	1.0	0.0
traelos	3.0	3.6666666666666665	2.0	0.0
destrozo	1.0	3.0	0.0	0.0
michael	5.0	5.6	3.0	0.0
door	1.0	3.0	1.0	0.0
tamaños	3.0	9.0	2.0	0.0
inaguraron	1.0	5.0	0.0	0.0
llevarle	13.0	9.153846153846153	3.0	0.0
yuli	2.0	13.0	1.0	0.0
ponértelas	1.0	6.0	0.0	0.0
magia	16.0	8.625	5.0	0.0
mirá_vo	2.0	2.0	1.0	1.0
servido	3.0	7.666666666666667	0.0	0.0
medía	1.0	6.0	0.0	0.0
tráta	1.0	4.0	0.0	0.0
ɘgɘgɘ	1.0	1.0	1.0	1.0
chip	6.0	5.5	1.0	0.0
lucia	3.0	3.6666666666666665	2.0	1.0
cerrajería	1.0	3.0	1.0	0.0
tremendo	16.0	5.75	10.0	1.0
aniceta	1.0	1.0	1.0	1.0
posible	19.0	6.052631578947368	17.0	0.0
dius	9.0	7.666666666666667	4.0	0.0
sueñes	3.0	6.666666666666667	1.0	0.0
estabámos	1.0	4.0	0.0	0.0
mind	1.0	5.0	0.0	0.0
belisario	2.0	1.5	2.0	1.0
olían	1.0	6.0	0.0	0.0
hueso	38.0	5.368421052631579	18.0	0.0
gonzala	2.0	1.0	2.0	2.0
pupupu	3.0	1.6666666666666667	2.0	1.0
articulillo	1.0	11.0	0.0	0.0
gumersindo	13.0	6.846153846153846	7.0	0.0
hablarnos	5.0	4.6	3.0	0.0
mandarlas	1.0	5.0	0.0	0.0
termineis	1.0	10.0	0.0	0.0
médicos	13.0	5.923076923076923	10.0	0.0
siéntala	3.0	21.333333333333332	0.0	0.0
tambien	137.0	7.905109489051095	32.0	11.0
pintate	1.0	5.0	0.0	0.0
manualidades	3.0	8.666666666666666	0.0	0.0
camarotes	1.0	11.0	0.0	0.0
ewar	4.0	4.5	2.0	0.0
bondadosos	2.0	24.0	0.0	0.0
fido	1.0	14.0	0.0	0.0
convencida	4.0	5.5	3.0	0.0
suspendido	5.0	8.8	3.0	0.0
chiquilines	1.0	12.0	1.0	0.0
tirarlos	3.0	7.666666666666667	0.0	0.0
paradito	5.0	5.6	2.0	0.0
preocupes	32.0	8.9375	15.0	0.0
tito	19.0	3.736842105263158	9.0	3.0
fuiste	223.0	7.251121076233184	40.0	1.0
jugábamos	10.0	13.0	2.0	0.0
haciéndome	4.0	5.75	0.0	0.0
arañando	1.0	19.0	0.0	0.0
cáscara	14.0	6.785714285714286	4.0	0.0
cartilla	1.0	16.0	0.0	0.0
narrar	1.0	6.0	1.0	0.0
legañita	1.0	4.0	1.0	0.0
adivinando	2.0	5.5	1.0	0.0
carita	30.0	7.266666666666667	12.0	0.0
visitarte	2.0	7.5	1.0	0.0
escuchemos	1.0	4.0	0.0	0.0
prenent	1.0	6.0	0.0	0.0
hoyos	7.0	6.857142857142857	7.0	0.0
clic	3.0	4.666666666666667	3.0	0.0
pantera_rosa	3.0	3.0	3.0	1.0
bañarnos	9.0	8.222222222222221	1.0	0.0
apachúrrale	10.0	3.0	3.0	1.0
escayola	2.0	9.5	0.0	0.0
cobijarla	1.0	11.0	0.0	0.0
vendré	1.0	6.0	0.0	0.0
chichi	31.0	5.838709677419355	12.0	3.0
llevalos	1.0	4.0	0.0	0.0
calcalo	1.0	30.0	0.0	0.0
adams	3.0	7.666666666666667	2.0	0.0
lenguaje	43.0	11.651162790697674	22.0	2.0
plastilina	162.0	7.444444444444445	70.0	3.0
resultó	6.0	10.0	0.0	0.0
bridge	2.0	7.5	0.0	0.0
coletita	3.0	4.0	3.0	0.0
clávalo	1.0	15.0	0.0	0.0
arrímate	1.0	4.0	0.0	0.0
conciso	1.0	16.0	0.0	0.0
burro	76.0	6.0394736842105265	41.0	2.0
anys	1.0	7.0	0.0	0.0
latitas	1.0	4.0	0.0	0.0
corto	38.0	7.342105263157895	20.0	1.0
plorarà	1.0	8.0	1.0	0.0
controlada	1.0	8.0	1.0	0.0
recogéis	1.0	6.0	0.0	0.0
fe	6.0	12.166666666666666	2.0	0.0
fusil	1.0	24.0	0.0	0.0
gallinitas	3.0	6.333333333333333	2.0	0.0
aren't	1.0	4.0	0.0	0.0
durmiendo	228.0	5.535087719298246	124.0	6.0
observen	5.0	7.4	1.0	1.0
aparell	1.0	5.0	1.0	0.0
manta	15.0	11.8	5.0	0.0
celebraron	1.0	7.0	0.0	0.0
buscarles	3.0	8.0	2.0	0.0
merlín	3.0	9.0	2.0	0.0
cortan	14.0	6.642857142857143	2.0	0.0
borricos	1.0	47.0	0.0	0.0
enterraremos	1.0	5.0	0.0	0.0
plastilinas	2.0	11.5	1.0	0.0
fría	76.0	5.052631578947368	43.0	2.0
prendes	1.0	14.0	0.0	0.0
cachirulo	12.0	3.0	10.0	4.0
trescientas	6.0	7.166666666666667	2.0	1.0
marcan	3.0	4.333333333333333	1.0	0.0
descalzo	7.0	8.285714285714286	2.0	0.0
pónlo	16.0	3.3125	5.0	1.0
martillale	1.0	15.0	1.0	0.0
agachas	1.0	8.0	0.0	0.0
mulles	1.0	12.0	0.0	0.0
camicas	5.0	11.6	2.0	0.0
adivina	9.0	5.444444444444445	4.0	0.0
coca_cola	7.0	11.0	2.0	0.0
pri	2.0	3.5	2.0	0.0
clítico	1.0	6.0	1.0	0.0
saben	48.0	7.3125	7.0	0.0
acercarme	1.0	3.0	0.0	0.0
hablaría	1.0	6.0	0.0	0.0
costurera	3.0	7.0	0.0	0.0
ficat	1.0	7.0	0.0	0.0
jar	1.0	3.0	1.0	0.0
aterrizados	1.0	6.0	0.0	0.0
ordeña	8.0	4.5	3.0	0.0
fregar	16.0	8.25	6.0	0.0
llano	1.0	21.0	0.0	0.0
uned	1.0	10.0	1.0	0.0
entrábamos	1.0	15.0	0.0	0.0
cigüeña	16.0	8.125	11.0	1.0
cimer	1.0	3.0	1.0	0.0
costaba	6.0	7.0	0.0	0.0
a_saco	1.0	1.0	1.0	1.0
ándele	3.0	3.0	2.0	1.0
prometes	2.0	5.0	1.0	0.0
colgamos	5.0	3.6	2.0	1.0
tetano	1.0	33.0	0.0	0.0
armó	4.0	17.5	0.0	0.0
inma	11.0	12.272727272727273	3.0	0.0
sacándome	1.0	2.0	0.0	0.0
asóma	2.0	5.0	0.0	0.0
tenim	3.0	7.666666666666667	0.0	0.0
cortamos	15.0	7.6	3.0	0.0
poruqe	1.0	9.0	0.0	0.0
hayamos	1.0	5.0	0.0	0.0
pinchar	10.0	7.6	1.0	0.0
limpies	1.0	7.0	0.0	0.0
cubrir	3.0	5.666666666666667	1.0	0.0
preguntamelo	1.0	4.0	0.0	0.0
mamilita	5.0	3.6	4.0	0.0
vivíamos	9.0	8.11111111111111	1.0	0.0
esquias	2.0	3.0	1.0	0.0
orillita	4.0	7.75	1.0	0.0
bilé	1.0	5.0	1.0	0.0
tiru	2.0	1.0	2.0	2.0
yendo	8.0	7.0	4.0	0.0
banderola	1.0	3.0	1.0	0.0
acondicionador	2.0	18.0	0.0	0.0
contestas	11.0	9.363636363636363	5.0	0.0
nutría	1.0	15.0	0.0	0.0
llamamos	42.0	7.023809523809524	12.0	1.0
llevaban	16.0	6.5625	3.0	0.0
jorobado	4.0	5.75	1.0	0.0
pásamela	1.0	12.0	0.0	0.0
trapos	2.0	7.0	1.0	0.0
comidica	3.0	6.666666666666667	2.0	0.0
níspero	3.0	5.333333333333333	3.0	0.0
noticias	3.0	5.333333333333333	2.0	0.0
caerían	1.0	5.0	1.0	0.0
guarda	99.0	5.6767676767676765	34.0	1.0
apretarme	1.0	3.0	1.0	0.0
insistiendo	1.0	4.0	1.0	0.0
motor	34.0	6.676470588235294	21.0	0.0
olvidaré	1.0	7.0	0.0	0.0
comportamientos	2.0	9.5	0.0	0.0
tirao	1.0	8.0	1.0	0.0
batido	6.0	5.833333333333333	3.0	0.0
cogeremos	1.0	4.0	0.0	0.0
guardaremos	1.0	2.0	0.0	0.0
montasteis	1.0	6.0	0.0	0.0
caprichosa	3.0	11.0	1.0	0.0
viene	589.0	7.083191850594227	164.0	7.0
atragantado	1.0	6.0	1.0	0.0
categorizar	1.0	1.0	1.0	1.0
comes	176.0	7.051136363636363	49.0	0.0
campantes	1.0	12.0	1.0	0.0
cortar	158.0	10.955696202531646	16.0	1.0
hindú	10.0	9.9	2.0	0.0
regálaselos	2.0	3.0	1.0	1.0
piratas	216.0	7.189814814814815	102.0	2.0
jaula	63.0	7.476190476190476	27.0	0.0
alargaditas	2.0	2.0	2.0	1.0
vaciado	1.0	5.0	0.0	0.0
triciclo	50.0	5.58	34.0	1.0
dispararla	1.0	6.0	1.0	0.0
aguantabas	1.0	7.0	0.0	0.0
criminal	1.0	1.0	1.0	1.0
bajita	4.0	8.75	3.0	0.0
enfriar	12.0	8.25	5.0	0.0
guardada	15.0	9.533333333333333	7.0	2.0
múltiples	2.0	8.5	0.0	0.0
ensuciándo	1.0	5.0	0.0	0.0
och	1.0	18.0	0.0	0.0
señalaste	1.0	5.0	0.0	0.0
decirte	6.0	9.0	2.0	0.0
estribos	1.0	6.0	0.0	0.0
decidme	1.0	5.0	0.0	0.0
ono	1.0	7.0	1.0	0.0
cumplo	3.0	5.0	1.0	0.0
entender	5.0	12.0	1.0	0.0
darías	1.0	7.0	0.0	0.0
duende	22.0	7.363636363636363	12.0	0.0
estufita	3.0	10.666666666666666	1.0	0.0
banderilla	2.0	8.5	1.0	0.0
pensaba	63.0	8.0	9.0	0.0
dedico	2.0	8.0	1.0	0.0
gastón	8.0	7.375	5.0	2.0
querian	2.0	6.0	0.0	0.0
cuás	1.0	6.0	0.0	0.0
serías	2.0	8.0	0.0	0.0
protestando	1.0	3.0	0.0	0.0
venezolana	1.0	7.0	0.0	0.0
sheila	1.0	2.0	1.0	0.0
ahogándose	1.0	11.0	0.0	0.0
quita	295.0	5.840677966101695	102.0	33.0
pamata	1.0	2.0	1.0	0.0
repelux	1.0	4.0	1.0	0.0
tenerlo	6.0	8.0	2.0	0.0
bibliografías	1.0	19.0	0.0	0.0
esforzosos	1.0	5.0	0.0	0.0
to	60.0	11.283333333333333	13.0	2.0
pumas	2.0	1.5	2.0	1.0
dedito	37.0	7.405405405405405	18.0	0.0
mija	1.0	4.0	0.0	0.0
mojaba	1.0	5.0	0.0	0.0
tapa	76.0	7.0	31.0	0.0
llévales	16.0	6.3125	1.0	0.0
túmbala	2.0	7.5	1.0	0.0
disparar	62.0	5.774193548387097	34.0	3.0
déjamela	4.0	2.75	3.0	1.0
chocar	4.0	7.25	4.0	0.0
palin	2.0	12.5	0.0	0.0
lastimarla	1.0	10.0	1.0	0.0
stuart	1.0	4.0	1.0	0.0
peinar	29.0	8.241379310344827	11.0	2.0
paquetito	1.0	13.0	0.0	0.0
repaso	2.0	3.5	1.0	0.0
needs	1.0	2.0	0.0	0.0
aeronautico	2.0	8.0	1.0	0.0
colo	2.0	4.0	1.0	0.0
trageron	1.0	5.0	0.0	0.0
desenladrille	1.0	8.0	0.0	0.0
predominando	1.0	10.0	0.0	0.0
expliques	13.0	9.153846153846153	5.0	0.0
palitos	10.0	7.5	5.0	0.0
nadan	36.0	4.027777777777778	13.0	5.0
extender	1.0	12.0	0.0	0.0
verla	41.0	7.609756097560975	24.0	0.0
camida	1.0	56.0	0.0	0.0
cuidi	1.0	8.0	0.0	0.0
plancha	8.0	5.0	4.0	1.0
puerco	3.0	3.0	2.0	0.0
fastidiado	1.0	12.0	0.0	0.0
vuelca	6.0	7.833333333333333	3.0	0.0
romperla	2.0	6.5	1.0	0.0
tuturú	2.0	1.0	2.0	2.0
incendio	3.0	8.666666666666666	2.0	0.0
vendían	5.0	5.0	3.0	0.0
majico	2.0	2.5	1.0	0.0
beben	9.0	7.555555555555555	1.0	0.0
disponer	2.0	5.5	0.0	0.0
cuidaba	6.0	5.833333333333333	3.0	0.0
enciendes	4.0	10.75	0.0	0.0
frenazo	1.0	2.0	1.0	0.0
uih	1.0	7.0	0.0	0.0
could	5.0	9.8	0.0	0.0
esperé	1.0	7.0	1.0	0.0
cogele	1.0	2.0	1.0	0.0
gruta	1.0	5.0	1.0	0.0
chiqui	20.0	5.15	11.0	4.0
tarea	31.0	6.870967741935484	18.0	1.0
muerto	54.0	7.12962962962963	26.0	2.0
azúcar	92.0	5.086956521739131	60.0	2.0
mixta	2.0	4.5	2.0	0.0
alargó	1.0	2.0	1.0	0.0
madrigueras	3.0	19.0	0.0	0.0
mimito	2.0	5.0	2.0	0.0
tramposos	1.0	5.0	0.0	0.0
cocos	7.0	5.571428571428571	6.0	0.0
prime	1.0	45.0	0.0	0.0
consiente	1.0	5.0	0.0	0.0
cagadito	1.0	6.0	0.0	0.0
allí	805.0	6.7118012422360245	337.0	25.0
oscuras	7.0	10.285714285714286	6.0	0.0
aguante	1.0	3.0	1.0	0.0
perseguían	1.0	9.0	1.0	0.0
i'm	5.0	10.0	0.0	0.0
pot	8.0	5.75	1.0	0.0
afectado	1.0	6.0	0.0	0.0
estatura	1.0	8.0	0.0	0.0
tachas	2.0	8.5	1.0	0.0
nomadas	2.0	18.5	2.0	0.0
vecinos	6.0	6.333333333333333	5.0	0.0
jueque	1.0	23.0	0.0	0.0
dormidísimos	1.0	5.0	1.0	0.0
uah	11.0	3.8181818181818183	5.0	4.0
subida	8.0	9.0	2.0	0.0
cochecito	35.0	6.3428571428571425	17.0	0.0
levantó	3.0	6.0	1.0	0.0
explica'	1.0	7.0	0.0	0.0
imaginándote	4.0	11.75	0.0	0.0
acobardadito	1.0	6.0	0.0	0.0
vez	1707.0	9.14762741652021	650.0	0.0
altísima	1.0	2.0	0.0	0.0
arrullar	1.0	5.0	1.0	0.0
arandelas	1.0	6.0	1.0	0.0
magín	339.0	4.92330383480826	241.0	15.0
ahm	47.0	4.085106382978723	19.0	10.0
chapas	2.0	10.0	0.0	0.0
regalárselo	1.0	5.0	1.0	0.0
refiriendo	1.0	8.0	0.0	0.0
abrigados	1.0	8.0	0.0	0.0
preparados	14.0	2.7142857142857144	7.0	6.0
pantallas	2.0	5.0	0.0	0.0
folios	7.0	11.571428571428571	3.0	0.0
manuela	2.0	3.0	0.0	0.0
chof	6.0	1.0	6.0	6.0
fines	18.0	8.944444444444445	0.0	0.0
desnudas	1.0	21.0	0.0	0.0
frutos	2.0	7.5	0.0	0.0
benidorm	17.0	6.470588235294118	12.0	0.0
querían	50.0	9.16	9.0	0.0
molestes	2.0	5.5	2.0	0.0
ainhoa	43.0	6.069767441860465	17.0	1.0
tuya	170.0	6.2823529411764705	93.0	3.0
palomillas	1.0	2.0	1.0	0.0
metiditas	1.0	4.0	0.0	0.0
concha	20.0	4.15	16.0	1.0
charlatán	1.0	8.0	0.0	0.0
puso	99.0	9.333333333333334	12.0	0.0
jaimito	1.0	23.0	0.0	0.0
pulir	1.0	10.0	0.0	0.0
angelito	50.0	10.44	16.0	2.0
ensuciando	2.0	8.0	0.0	0.0
llantas	6.0	7.5	2.0	0.0
escalectrix	1.0	8.0	0.0	0.0
carotas	1.0	5.0	1.0	0.0
cargas	6.0	7.166666666666667	2.0	0.0
movil	2.0	5.0	1.0	0.0
chévere	35.0	5.6571428571428575	18.0	5.0
enchufándolo	1.0	3.0	0.0	0.0
soltero	1.0	1.0	1.0	1.0
mikael	1.0	3.0	1.0	0.0
maderas	2.0	8.5	1.0	0.0
colombia	9.0	4.777777777777778	7.0	0.0
malito	60.0	7.066666666666666	38.0	0.0
avanzado	2.0	5.0	0.0	0.0
tardaron	1.0	77.0	0.0	0.0
inventate	7.0	3.857142857142857	1.0	0.0
discutió	1.0	4.0	1.0	0.0
habitual	2.0	18.0	0.0	0.0
llaga	1.0	9.0	1.0	0.0
yegua	3.0	9.0	0.0	0.0
fuéramos	1.0	8.0	0.0	0.0
pensármelo	1.0	7.0	0.0	0.0
intentaron	1.0	15.0	0.0	0.0
berenjeno	2.0	1.0	2.0	2.0
dentro	627.0	7.709728867623604	252.0	4.0
fished	1.0	7.0	0.0	0.0
pink	4.0	4.25	2.0	1.0
asiente	1.0	5.0	0.0	0.0
cosirem	1.0	7.0	1.0	0.0
terminarlo	2.0	10.0	1.0	0.0
entrat	1.0	15.0	0.0	0.0
raja	9.0	11.11111111111111	4.0	1.0
bajitos	3.0	12.333333333333334	1.0	0.0
mirat	2.0	6.0	1.0	0.0
solillo	1.0	7.0	1.0	0.0
servirá	1.0	5.0	1.0	0.0
enchufes	4.0	8.25	0.0	0.0
tralaí	1.0	1.0	1.0	1.0
expulsar	1.0	7.0	0.0	0.0
habana	1.0	10.0	0.0	0.0
inculta	2.0	9.0	0.0	0.0
corrí	2.0	5.0	1.0	1.0
remándose	1.0	3.0	1.0	0.0
hermanitas	4.0	5.25	2.0	0.0
golazo	2.0	8.0	1.0	0.0
farolillo	2.0	7.0	0.0	0.0
dibujos	182.0	8.917582417582418	65.0	2.0
llama	1989.0	6.180492709904475	774.0	3.0
tasitas	1.0	9.0	0.0	0.0
imaginar	3.0	7.666666666666667	2.0	0.0
desgastado	1.0	8.0	0.0	0.0
estira	14.0	4.714285714285714	3.0	0.0
entretenernos	1.0	56.0	0.0	0.0
rendimiento	1.0	8.0	0.0	0.0
electrocuta	1.0	7.0	1.0	0.0
columpiarlos	2.0	9.0	1.0	0.0
duros	10.0	15.4	4.0	0.0
tilín_talán	3.0	3.0	1.0	1.0
