Token	Diversity	DiversityEntropy	CountPerThousand	MLU
fuerza	72	5.684693813323975	0.026218053915789248	6.53125
carmen	117	6.250189781188965	0.05571336457105216	7.279411764705882
bombero	37	5.039935111999512	0.009012456033552555	11.090909090909092
vaquitas	32	4.52755880355835	0.010651084403289383	6.461538461538462
acabas	100	4.645683765411377	0.08684730359605189	9.518867924528301
dejes	50	4.861173152923584	0.019663540436841938	7.125
feos	42	5.082274913787842	0.01638628369736828	4.65
kurosh	55	5.438936710357666	0.014747655327631453	12.11111111111111
colorín	18	3.1995906829833984	0.023760111361184007	6.275862068965517
primer	121	5.893292427062988	0.07373827663815727	7.9
café	245	6.608724594116211	0.1990933469230246	6.897119341563786
quieras	212	5.884050369262695	0.19417746181381412	7.746835443037975
levante	43	4.7761030197143555	0.015566969512499867	7.526315789473684
hablando	218	6.914473533630371	0.10159495892368334	8.580645161290322
subido	125	6.176318168640137	0.05980993549539423	8.479452054794521
cacerola	36	4.523834228515625	0.01638628369736828	5.45
enterado	62	4.48052453994751	0.039327080873683876	8.604166666666666
patinas	19	4.088371276855469	0.00819314184868414	3.8
puedo	313	6.2446393966674805	0.35804029878749694	6.368421052631579
buscarlo	47	4.526113510131836	0.031133939024999734	6.526315789473684
yogourt	17	2.5377774238586426	0.010651084403289383	4.6923076923076925
cartero	19	3.5861992835998535	0.009831770218420969	4.333333333333333
pisando	40	4.929434776306152	0.014747655327631453	6.055555555555555
abrazo	49	4.75087833404541	0.025398739730920834	8.64516129032258
tramposo	24	4.189015865325928	0.009831770218420969	6.0
haciendo	609	6.191913604736328	1.2256940205631475	6.011363636363637
nenas	55	5.164821624755859	0.019663540436841938	7.916666666666667
llena	99	5.804955005645752	0.043423651798025945	8.0
detrás	221	6.531982898712158	0.14174135398223564	7.167630057803469
estáte	28	4.631455898284912	0.00819314184868414	6.8
