Token	Diversity	DiversityEntropy	CountPerThousand	MLU
bagger	409	6.844537734985352	0.1347702071531397	6.2236135957066185
gegend	314	5.947212219238281	0.07015765703320868	11.65635738831615
fahrt	192	6.581873416900635	0.03110081703533993	8.03875968992248
allem	199	6.739808082580566	0.022180427653110648	14.304347826086957
w	232	7.082113265991211	0.03423500789936643	7.105633802816901
na_also	55	5.545496463775635	0.011572397036405556	3.4375
osnabrück	104	5.907455921173096	0.013260038270881366	8.181818181818182
weia	19	2.9747910499572754	0.007714931357603704	2.8125
hintun	69	5.427837371826172	0.00843820617237905	8.371428571428572
spitzen	110	6.320335388183594	0.00964366419700463	8.625
zange	121	5.778753757476807	0.02772553456638831	5.48695652173913
winkt	73	5.5809736251831055	0.008679297777304166	7.527777777777778
butter	303	7.0322370529174805	0.07256857308245984	6.149501661129568
habt	1040	6.822436332702637	0.485317400714258	8.053154495777447
bauch	603	7.516139030456543	0.21023187949470093	7.580275229357798
schreibst	204	6.242190837860107	0.033029549874740854	9.153284671532846
pfund	78	5.839929580688477	0.007956022962528819	6.7272727272727275
schenkt	131	6.3291826248168945	0.021216061233410185	6.965909090909091
marlies	87	5.982118606567383	0.007956022962528819	8.575757575757576
probiert	156	6.4048004150390625	0.021698244443260416	8.71111111111111
uns	1796	8.250320434570312	0.7907804641543796	9.46951219512195
lätzchen	161	6.581925392150879	0.025314618517137153	6.9523809523809526
fähre	92	5.924362659454346	0.009402572592079514	9.23076923076923
flur	125	6.230025768280029	0.015429862715207408	8.546875
wusste	106	5.389300346374512	0.019046236789084143	8.443037974683545
darein	315	7.069456100463867	0.09233808468631934	4.921671018276762
geschmissen	90	5.785553932189941	0.011090213826555324	7.739130434782608
heile	230	6.204302787780762	0.08100677925483889	6.1398809523809526
fahrkarten	100	6.039292335510254	0.013260038270881366	6.909090909090909
bügel	68	5.845954418182373	0.006750564937903241	6.428571428571429
rucksack	207	6.847044467926025	0.03230627505996551	8.164179104477611
wünsche	86	5.709292411804199	0.010366939011779977	9.069767441860465
unterbrechen	164	5.683810234069824	0.046771771355472454	8.144329896907216
olala	56	5.556289196014404	0.020492786418634838	2.611764705882353
mantel	115	6.3930158615112305	0.014465496295506945	7.75
wege	105	6.267929553985596	0.00964366419700463	9.65
blitz	63	5.484189033508301	0.008679297777304166	5.527777777777778
freunde	175	6.67137336730957	0.02435025209743669	7.554455445544554
rausgekommen	81	5.878249645233154	0.007956022962528819	7.636363636363637
lila	417	6.959826469421387	0.12826073382016157	5.834586466165414
schlitten	191	6.868592739105225	0.029654267405789237	7.186991869918699
schätzchen	300	7.418727874755859	0.05496888592292639	6.978070175438597
ach_nein	46	4.2740092277526855	0.010849122221630208	4.288888888888889
ein	3789	8.613801002502441	8.793816289643596	6.513831391363948
pack	225	6.271694183349609	0.05111142024412454	7.509433962264151
menge	355	7.196714401245117	0.05569216073770174	10.372294372294371
setz	417	5.884847640991211	0.30690961306967235	6.819324430479183
verb	64	5.038888454437256	0.00964366419700463	6.65
fräulein	78	5.171790599822998	0.011090213826555324	5.913043478260869
wars	141	5.787155628204346	0.02266261086296088	6.5212765957446805
besteht	83	5.475516319274902	0.010125847406854861	9.047619047619047
schubkarre	74	5.624742031097412	0.010608030616705092	5.340909090909091
machs	374	5.481429576873779	0.18877472665636563	5.351213282247765
diesellok	117	5.964157581329346	0.01856405357923391	6.5064935064935066
abreißen	77	5.861758708953857	0.009402572592079514	6.153846153846154
ej	83	5.584295749664307	0.020251694813709722	4.095238095238095
henry	68	5.251834869384766	0.007232748147753472	9.233333333333333
müsste	339	7.230433940887451	0.04966487061457384	8.966019417475728
äpfel	336	7.207104682922363	0.07329184789723518	7.243421052631579
trinks	51	4.666404724121094	0.011090213826555324	5.173913043478261
augen	549	7.124471187591553	0.20613332221097397	7.150877192982456
halbes	92	5.959813594818115	0.009402572592079514	7.82051282051282
ein_wenig	103	6.45594596862793	0.006750564937903241	10.5
sauerei	139	6.280544281005859	0.026278984936837616	8.110091743119266
braten	115	6.357254981994629	0.01470658790043206	6.868852459016393
na_sowas	85	6.146771430969238	0.08462315332871563	1.5128205128205128
maria	440	7.3134284019470215	0.1178937948083816	6.6503067484662575
bitteschön	157	6.754239082336426	0.05786198518202778	3.0125
oh_ja	255	7.008315563201904	0.0855875197484161	4.087323943661972
durst	189	6.105445384979248	0.06630019135440683	5.614545454545454
inzwischen	212	7.063915252685547	0.020251694813709722	11.976190476190476
interessantes	79	5.681782245635986	0.009161480987154398	8.473684210526315
philipp	184	6.8539137840271	0.03327064147966597	5.050724637681159
schoss	69	5.333605766296387	0.01133130543148044	6.425531914893617
sebastian	590	7.774481296539307	0.19239110073024238	6.0664160401002505
gesund	258	6.685936450958252	0.0612372676509794	8.11023622047244
creme	225	6.953097343444824	0.04532522172592176	5.914893617021277
geklingelt	90	5.52110481262207	0.0168764123447581	5.5285714285714285
aufgegessen	171	6.326066017150879	0.03399391629444132	6.368794326241135
meistens	279	7.342844009399414	0.031341908640265044	9.569230769230769
verreist	76	5.860785484313965	0.008197114567453935	6.323529411764706
dreißig	246	6.942080974578857	0.050147053824424075	7.475961538461538
tagen	177	6.731476783752441	0.020010603208784606	10.951807228915662
scharf	150	6.124370574951172	0.026761168146687848	7.738738738738738
einige	259	7.256229400634766	0.02772553456638831	10.08695652173913
weiche	176	6.417562484741211	0.03013645061563947	7.432
schwarze	339	7.207874774932861	0.05786198518202778	7.254166666666666
umgedreht	119	6.348194599151611	0.01470658790043206	7.983606557377049
riesig	81	5.59888219833374	0.01133130543148044	6.127659574468085
waschmittel	74	5.777717113494873	0.011813488641330671	4.714285714285714
hups	83	6.113469123840332	0.04821832098502315	1.805
blubb	23	3.099989414215088	0.011090213826555324	3.0652173913043477
feine	141	6.560555934906006	0.015429862715207408	8.1875
eigenen	178	7.068495750427246	0.016153137529982754	9.970149253731343
finden	501	7.20143461227417	0.12898400863493692	9.71214953271028
reinmachen	216	6.6317315101623535	0.042191030861895254	7.131428571428572
müllauto	211	6.272238731384277	0.05038814542934919	5.861244019138756
gefahren	513	7.3930158615112305	0.1530931691274485	9.618897637795275
biber	78	5.696697235107422	0.010608030616705092	6.636363636363637
klingelingeling	30	4.577784538269043	0.013501129875806482	2.4642857142857144
ka	473	6.813689708709717	0.11090213826555324	7.430434782608696
apparat	76	5.795875072479248	0.007232748147753472	8.1
halt	999	7.762282371520996	0.5118374772560207	6.169571361281206
hochhäusern	96	5.773928642272949	0.011572397036405556	12.145833333333334
seehund	108	6.15731143951416	0.012054580246255787	7.98
meike	421	7.246853351593018	0.14658369579447036	5.057565789473684
fleck	134	6.585855007171631	0.015912045925057638	8.696969696969697
krabbelt	96	6.144087791442871	0.009884755801929745	6.804878048780488
jaja	231	6.783873081207275	0.10053519925377326	3.616306954436451
schnäuzen	73	4.949163913726807	0.03785138197324317	3.426751592356688
fahrn	121	6.438099384307861	0.01301894666595625	9.981481481481481
stören	88	5.918819427490234	0.009884755801929745	7.390243902439025
später	421	7.537717819213867	0.07763149678588727	8.72360248447205
schnauze	113	6.153073787689209	0.012054580246255787	8.42
haben	2575	2.0272507667541504	11.676066426523356	10.736382407598596
galopp	20	1.2555452585220337	0.020010603208784606	6.096385542168675
parkhaus	138	6.258584976196289	0.0214571528383353	5.966292134831461
lala	350	6.9149580001831055	0.1928732839400926	6.1025
eingeschlafen	93	6.108428001403809	0.009161480987154398	9.342105263157896
grossvater	79	5.6473612785339355	0.010125847406854861	6.595238095238095
freitag	211	6.6986985206604	0.03327064147966597	8.471014492753623
fuß	451	7.540045261383057	0.1147596039443551	6.972689075630252
braucht	660	7.564487934112549	0.1639422913490787	8.257352941176471
dreizehn	118	6.372450828552246	0.016635320739832985	9.971014492753623
normaler	61	5.2637786865234375	0.007956022962528819	8.121212121212121
dahinter	228	7.029291152954102	0.03688701555354271	7.254901960784314
u_bahn	207	6.743594169616699	0.033511733084591086	7.784172661870503
klettert	138	6.178526878356934	0.020010603208784606	7.313253012048193
außerdem	213	6.9531402587890625	0.027002259751612964	9.0625
figur	181	6.775094985961914	0.02266261086296088	8.361702127659575
kette	241	6.801201820373535	0.05159360345397477	6.635514018691588
einsammeln	73	5.589834213256836	0.00843820617237905	6.6571428571428575
mäuschen	443	7.054413795471191	0.14682478739939547	5.694581280788177
tochter	134	6.499983310699463	0.01470658790043206	7.950819672131147
ecken	133	6.448929786682129	0.016153137529982754	7.417910447761194
gießkanne	92	5.935719013214111	0.012536763456106019	5.826923076923077
chance	113	6.269615173339844	0.010366939011779977	12.883720930232558
füssen	212	6.473362922668457	0.0306186338254897	9.929133858267717
entdecken	74	5.822359561920166	0.007232748147753472	8.533333333333333
schau	776	6.373795509338379	0.5786198518202778	5.522083333333334
schlange	325	6.901174068450928	0.07208638987260961	6.826086956521739
räucherlachs	97	6.216974258422852	0.01301894666595625	6.037037037037037
zieh	512	6.854290962219238	0.26857604788657896	7.187612208258527
ach_so	844	7.625642776489258	0.6048988367571154	4.0502192108409725
hupe	81	5.563447952270508	0.013260038270881366	5.581818181818182
halte	120	5.884670734405518	0.015670954320132522	7.2153846153846155
klingelt	148	6.194762229919434	0.037610290368318054	5.410256410256411
möcht's	66	4.3321027755737305	0.014947679505357176	5.080645161290323
geburtstagskuchen	77	5.8525071144104	0.007714931357603704	7.75
pulli	225	7.0997772216796875	0.03230627505996551	8.492537313432836
didi	57	5.599935531616211	0.008679297777304166	3.5555555555555554
könig	269	6.212731838226318	0.04821832098502315	12.37
betten	148	6.457773685455322	0.020492786418634838	8.51764705882353
angeguckt	220	6.784549236297607	0.0474950461702478	9.269035532994923
tat	108	5.673241138458252	0.014947679505357176	7.645161290322581
dunklen	99	6.237285614013672	0.010366939011779977	8.232558139534884
portugal	61	5.348973274230957	0.008197114567453935	5.588235294117647
solche	472	7.6643147468566895	0.08968607703214306	8.720430107526882
schnauben	33	4.2529096603393555	0.007714931357603704	4.125
ärztin	94	5.980912208557129	0.006991656542828357	8.758620689655173
kasse	283	6.384002685546875	0.07401512271201054	6.928338762214984
kufen	106	6.2356061935424805	0.011090213826555324	6.717391304347826
jui	67	5.0456719398498535	0.013742221480731598	4.2105263157894735
banane	247	6.822880744934082	0.05906744320665336	6.0285714285714285
komme	284	6.013126373291016	0.08655188616811656	6.621169916434541
dank	113	5.735498905181885	0.022421519258035764	6.559139784946237
'n	2058	8.087162017822266	1.9562172823623891	6.612768055213212
brillentasche	12	0.7226079702377319	0.00964366419700463	13.875
auf'n	101	6.256946563720703	0.01133130543148044	5.340425531914893
hause	641	7.019863605499268	0.23675195603646365	7.829938900203666
monate	109	6.110037803649902	0.013983313085656713	8.137931034482758
freuen	133	5.899616241455078	0.02266261086296088	9.297872340425531
denkt	266	6.999416351318359	0.03544046592399201	11.761904761904763
flugzeug	759	7.528876304626465	0.30136450615639465	7.0152
hattet	106	5.746932506561279	0.011090213826555324	7.043478260869565
handschuhe	80	5.887928009033203	0.009161480987154398	6.7368421052631575
besorgen	182	6.684402942657471	0.024591343702361806	10.901960784313726
kugeln	185	6.740792751312256	0.025796801726987385	7.02803738317757
guckst	235	5.525470733642578	0.08245332888438958	6.973684210526316
bei	2443	8.561182022094727	1.5176716530036036	9.137887212073075
cosima	861	7.364428520202637	0.3628428654122992	7.091694352159468
action	19	2.8401708602905273	0.008679297777304166	3.4722222222222223
perle	54	5.245851993560791	0.007956022962528819	4.575757575757576
weggeh	53	5.097930431365967	0.008197114567453935	5.264705882352941
kriegste	193	6.671317100524902	0.04026229802249433	6.197604790419161
strace	0	nan	0.0	NA
schaffner	196	6.311168670654297	0.03616374073876736	7.52
man	3062	5.871592998504639	5.037850176515218	10.128110643185298
piek	56	4.1503777503967285	0.013983313085656713	4.568965517241379
helf	189	5.180667877197266	0.06967547382335845	6.283737024221454
schaffen	228	6.867589473724365	0.03254736666489062	9.91851851851852
besten	437	6.995975971221924	0.07425621431693565	9.824675324675324
aufgebaut	138	6.517363548278809	0.0168764123447581	8.785714285714286
wegfahren	98	6.185852527618408	0.010849122221630208	8.488888888888889
geschafft	186	6.174324989318848	0.04773613777517292	6.878787878787879
deshalb	617	7.595930099487305	0.12994837505463738	9.482374768089054
spuckt	83	5.817793369293213	0.008920389382229282	9.243243243243244
reifen	252	7.056199073791504	0.03254736666489062	8.533333333333333
ausprobier	63	5.377516746520996	0.007473839752678588	5.741935483870968
bär	513	6.7999982833862305	0.21553589480305346	5.44407158836689
england	80	5.690421104431152	0.01133130543148044	6.617021276595745
klick	114	5.359370231628418	0.03399391629444132	6.822695035460993
europa	56	5.28744649887085	0.006991656542828357	6.724137931034483
seiner	337	7.430438041687012	0.036404832343692475	10.788079470198676
schaufeln	92	6.185041427612305	0.008920389382229282	7.405405405405405
nam	44	2.449596643447876	0.01856405357923391	4.285714285714286
runterfällt	107	5.9861531257629395	0.014224404690581829	9.016949152542374
gesprungen	86	5.854465484619141	0.010125847406854861	9.357142857142858
meiner	457	7.552921772003174	0.09016826024199329	7.9144385026737964
wachsen	156	6.419333457946777	0.01808187036938368	9.573333333333334
tim	106	6.225121021270752	0.013260038270881366	6.654545454545454
denk	566	6.753778457641602	0.14465496295506944	8.258333333333333
grünen	473	7.4520769119262695	0.09571336715527096	8.400503778337532
schlafwagen	59	5.189138412475586	0.008197114567453935	6.5588235294117645
verschwunden	174	6.495486259460449	0.02772553456638831	7.060869565217391
purzelbaum	105	6.220361232757568	0.013260038270881366	6.8
wolfgang	88	6.206902503967285	0.00843820617237905	7.542857142857143
gesucht	179	6.671576976776123	0.022180427653110648	8.804347826086957
schreiben	539	7.44306755065918	0.17430923036085869	9.012448132780083
kohlrabi	63	5.744748592376709	0.006750564937903241	5.142857142857143
geschrei	80	5.918145179748535	0.006991656542828357	8.275862068965518
jungen	316	1.9580172300338745	0.2114373375193265	11.491448118586089
ein_paar	465	7.644517421722412	0.07377403110708541	9.196078431372548
hah	43	5.238022804260254	0.007714931357603704	3.65625
rücken	329	7.216642379760742	0.05545106913277662	9.41304347826087
fürchterlich	263	6.837608337402344	0.04315539728159572	8.905027932960893
it's	21	3.6119964122772217	0.012054580246255787	4.88
grübchen	102	6.336276054382324	0.011090213826555324	8.673913043478262
beiß	110	6.1333723068237305	0.014465496295506945	6.75
extra	385	7.458614826202393	0.051834695058899885	9.330232558139535
frißt	120	5.997005462646484	0.015429862715207408	7.59375
lkw	238	6.876019477844238	0.039297931602793865	7.644171779141105
wetter	262	6.76640510559082	0.05255796987367523	8.935779816513762
fassen	83	5.855679512023926	0.009161480987154398	8.763157894736842
hellblau	70	5.766111373901367	0.010125847406854861	4.9523809523809526
summ	37	4.207298278808594	0.010125847406854861	4.309523809523809
hörer	88	5.566166400909424	0.011572397036405556	6.3125
unterbrech	53	4.525849342346191	0.009402572592079514	7.615384615384615
gewaschen	203	6.658783435821533	0.039780114812644096	7.2303030303030305
weniger	252	7.38230037689209	0.02724335135653808	8.628318584070797
schaukeln	258	6.915111541748047	0.08221223727946447	5.196480938416422
schüßel	91	5.790800094604492	0.009402572592079514	8.35897435897436
ach_was	38	5.133167266845703	0.011090213826555324	2.782608695652174
zäune	60	4.686186790466309	0.008679297777304166	6.222222222222222
sachen	1056	7.938740253448486	0.40214079701509303	9.233213429256594
spitz	122	5.939218997955322	0.01928732839400926	7.45
unterhalten	134	6.414974212646484	0.017599687159533448	9.506849315068493
stein	296	7.239358425140381	0.05328124468845058	7.886877828054299
meinem	531	7.649263381958008	0.08872171061244259	9.997282608695652
ander	942	7.860224723815918	0.27508552121955704	8.459246275197195
werden	1312	8.142361640930176	0.485317400714258	9.293591654247392
schatz	607	7.939360618591309	0.14658369579447036	6.860197368421052
hal	69	5.286731719970703	0.009884755801929745	6.341463414634147
bautzen	66	5.203624248504639	0.008197114567453935	7.235294117647059
blau	526	7.279499530792236	0.25049417751719527	5.34167468719923
geworden	516	7.413689613342285	0.11861706962315695	8.851626016260163
viel	1745	8.032203674316406	0.9559282135280839	8.509962168978563
filme	95	6.052142143249512	0.008197114567453935	10.176470588235293
steckst	67	4.665980815887451	0.011090213826555324	9.108695652173912
baustelle	209	6.430840969085693	0.04797722938009803	6.301507537688442
rennauto	124	6.329749584197998	0.013501129875806482	6.785714285714286
runtergehen	97	6.327028751373291	0.00843820617237905	7.228571428571429
reingehen	118	6.315182685852051	0.014224404690581829	8.796610169491526
gelegenheit	139	6.012045383453369	0.014224404690581829	10.847457627118644
jeans	85	5.962480545043945	0.007956022962528819	9.545454545454545
robbe	71	5.569257736206055	0.008920389382229282	6.027027027027027
anmalen	229	6.855191707611084	0.03881574839294363	7.795031055900621
reinpassen	65	5.536573886871338	0.006991656542828357	8.10344827586207
binden	96	6.1747145652771	0.010849122221630208	8.022222222222222
abwaschen	93	6.193528175354004	0.01133130543148044	6.191489361702128
iße	85	5.490674018859863	0.016635320739832985	4.36231884057971
zeigen	507	6.8559346199035645	0.15695063480625035	9.093701996927804
nacht	409	7.198513984680176	0.09836537480944722	8.33578431372549
gesetzt	191	6.853055477142334	0.020010603208784606	10.879518072289157
hörste	53	5.393848419189453	0.011572397036405556	3.0208333333333335
trägt	199	6.756613254547119	0.023385885677736227	8.34020618556701
singen	314	7.173003673553467	0.06871110740365799	7.431578947368421
krumm	75	5.64668083190918	0.009161480987154398	6.605263157894737
gewesen	531	7.683340549468994	0.1087323138212272	9.660753880266075
blödes	81	5.625830173492432	0.014465496295506945	5.35
egal	232	5.8470377922058105	0.06340709209530544	7.163498098859316
beßer	233	6.713222026824951	0.048459412589948264	6.552238805970149
verrutscht	75	5.899229049682617	0.007714931357603704	7.28125
zugedeckt	78	5.922457218170166	0.008679297777304166	6.694444444444445
genauer	123	6.160837173461914	0.014947679505357176	9.693548387096774
dünn	154	6.386146068572998	0.01976951160385949	7.841463414634147
steinen	113	6.063662052154541	0.012536763456106019	10.653846153846153
bissche	113	6.060413360595703	0.01133130543148044	7.680851063829787
weg	1542	7.968707084655762	1.0878053214221222	6.495567375886525
m	935	7.606176853179932	0.14320841332551876	6.358585858585859
weggehen	102	6.016750335693359	0.015912045925057638	6.803030303030303
übel	97	5.9081034660339355	0.011813488641330671	7.326530612244898
geschäft	167	6.774611473083496	0.018805145184159027	8.435897435897436
schwester	181	6.5816450119018555	0.029895359010714353	7.653225806451613
runter	1059	7.831575393676758	0.5959784473748861	6.576051779935275
nächster	90	6.18735408782959	0.006991656542828357	8.931034482758621
gutes	214	6.773928642272949	0.03254736666489062	7.17037037037037
seinen	531	8.02237606048584	0.06991656542828356	11.420689655172414
