Token	Diversity	DiversityEntropy	CountPerThousand	MLU
受伤	183	6.1986541748046875	0.13727075633176417	6.75
跳伞	15	3.8367438316345215	0.0030103236037667576	6.6
光	333	7.228784084320068	0.14870998602607782	6.898785425101215
六边形	28	4.444553852081299	0.013245423856573735	4.0
逃	77	5.783149719238281	0.021674329947120655	6.583333333333333
打败	88	5.67154598236084	0.03130736547917428	7.653846153846154
常	96	6.1981706619262695	0.018664006343353898	9.0
奖品	20	4.213812828063965	0.0036123883245201094	6.833333333333333
接下来	179	6.193645477294922	0.143893468260051	6.359832635983263
挤	145	6.526352882385254	0.05237963070554159	6.459770114942529
个子	35	4.860752105712891	0.006622711928286867	6.7272727272727275
冠军	22	4.165165901184082	0.0048165177660268125	6.125
店	109	6.094881534576416	0.03672594796595444	7.475409836065574
答应	46	4.836170196533203	0.013245423856573735	6.636363636363637
闹钟	25	4.539061546325684	0.005418582486780164	5.0
掌	28	4.729434967041016	0.005418582486780164	6.111111111111111
孤独	37	4.78685188293457	0.009030970811300273	7.733333333333333
瓦斯	59	5.312242031097412	0.016857812181093845	6.071428571428571
整理	157	6.352461814880371	0.08970764339224938	8.590604026845638
好喝不好喝	5	2.236079692840576	0.01143922969431368	1.4210526315789473
脆脆	11	2.967217445373535	0.0036123883245201094	4.833333333333333
问好	22	4.356709957122803	0.004214453045273461	6.142857142857143
饿	226	6.1403656005859375	0.1854359339920323	6.415584415584416
体温	34	4.46771764755249	0.012643359135820383	6.571428571428571
花瓣	40	5.0781779289245605	0.010235100252806975	5.823529411764706
姑娘	74	5.228494644165039	0.019868135784860602	7.484848484848484
重不重	6	2.5851149559020996	0.0036123883245201094	2.0
美	110	6.249575614929199	0.039736271569721204	5.166666666666667
专心	60	5.683419704437256	0.013847488577327085	5.782608695652174
蛤	13	3.5726215839385986	0.01143922969431368	2.1578947368421053
袋	132	5.150049686431885	0.09633035532053624	9.025
发现	348	6.849849700927734	0.2348052410938071	8.256410256410257
锹	20	3.9850716590881348	0.006020647207533515	8.8
搁	29	4.686123847961426	0.006622711928286867	7.090909090909091
羞	55	4.576973915100098	0.037328012686707795	5.67741935483871
帽子	210	6.492403030395508	0.14268933881854431	5.206751054852321
底下	256	6.969196319580078	0.11740262054690355	6.8820512820512825
回去	293	6.719013690948486	0.2010896167316194	6.059880239520958
锤子	47	5.3816094398498535	0.01204129441506703	4.5
包包	67	5.658874988555908	0.019868135784860602	6.303030303030303
结结实实的	8	2.731571674346924	0.0036123883245201094	10.833333333333334
腰	89	6.002565860748291	0.02408258883013406	7.675
不不	16	3.8270273208618164	0.0036123883245201094	5.166666666666667
哎哟喂呀	0	nan	0.0036123883245201094	1.0
姓	36	4.414096832275391	0.013245423856573735	4.818181818181818
开心	178	6.278409481048584	0.1354645621695041	6.346666666666667
哦呦	11	3.3789360523223877	0.0036123883245201094	4.166666666666667
陪伴	50	5.279310703277588	0.010235100252806975	9.705882352941176
香喷喷	39	4.639168739318848	0.009633035532053625	6.875
满满	23	4.440788269042969	0.0036123883245201094	6.166666666666667
训练	37	5.017530918121338	0.008428906090546922	6.428571428571429
高的	47	5.3484272956848145	0.009633035532053625	5.625
架子	87	5.8185529708862305	0.024684653550887413	6.926829268292683
碰	268	6.6017746925354	0.1517203096298446	8.154761904761905
快	733	7.342777729034424	1.3179196737290866	4.767930561900411
号码	53	5.214877605438232	0.014449553298080437	7.583333333333333
队员	41	4.870171546936035	0.008428906090546922	7.0
棒的	22	4.062966823577881	0.006622711928286867	4.909090909090909
左邻右舍	10	3.1821579933166504	0.0030103236037667576	8.2
围巾	31	4.833075046539307	0.0048165177660268125	7.125
饭碗	50	5.37110710144043	0.009633035532053625	5.9375
大蒜	34	4.8432464599609375	0.006622711928286867	5.7272727272727275
个个	29	4.7539262771606445	0.004214453045273461	7.857142857142857
顽皮	78	5.751652717590332	0.028297041875407523	5.276595744680851
笑眯眯	28	4.419807434082031	0.006622711928286867	6.090909090909091
地下室	158	5.1092634201049805	0.30223648981818246	7.48605577689243
教训	20	4.164887428283691	0.0036123883245201094	8.5
果子	123	6.338700294494629	0.04816517766026812	7.3125
茶杯	82	5.971686840057373	0.025286718271640765	5.380952380952381
条件	19	4.133812427520752	0.0036123883245201094	6.833333333333333
按	269	6.684853553771973	0.23540730581456046	5.32225063938619
丢脸	17	3.9755706787109375	0.006020647207533515	3.2
高	473	7.316195964813232	0.4714166763498743	6.070242656449553
目光	15	3.746591567993164	0.0030103236037667576	6.6
格格	10	2.995237350463867	0.004214453045273461	4.857142857142857
每次	207	6.614038944244385	0.07104363704889548	8.61864406779661
手	939	7.6341471672058105	1.4985390899550919	6.397750100441945
畜生	29	4.812651634216309	0.0036123883245201094	14.166666666666666
通常	47	5.199419975280762	0.010235100252806975	7.0588235294117645
这样	1164	7.588459014892578	2.116859558168784	5.433447098976109
希希	65	5.621007442474365	0.018061941622600546	5.333333333333333
实	38	4.680394172668457	0.01204129441506703	6.15
姿势	77	4.024698257446289	0.11740262054690355	11.364102564102565
街	100	5.582026958465576	0.03431768908294104	7.701754385964913
铁	128	6.224761486053467	0.04997137182252818	7.204819277108434
笨蛋	52	4.891315460205078	0.028899106596160875	4.354166666666667
机关枪	16	3.884335994720459	0.0036123883245201094	5.0
灶台	61	5.510728359222412	0.019868135784860602	6.757575757575758
拿	1326	7.55888032913208	3.3528984298754145	6.495780211887233
变得	31	4.756659507751465	0.005418582486780164	7.333333333333333
woo	17	4.022080421447754	0.013245423856573735	2.4545454545454546
断	231	5.693760395050049	0.2149371053089465	7.938375350140056
自动	17	3.9755702018737793	0.0036123883245201094	4.833333333333333
特技	22	4.102530002593994	0.0048165177660268125	7.125
垫	91	6.109557628631592	0.02408258883013406	7.9
劲	81	4.832444190979004	0.06020647207533515	4.15
跟斗	28	3.6954619884490967	0.015051618018833788	3.64
馨馨	23	3.913762092590332	0.009030970811300273	4.2
比比看	23	4.423403739929199	0.006020647207533515	4.7
椅子	364	7.001459121704102	0.3443810202709171	7.185314685314685
考验	39	3.191039562225342	0.0957282905997829	7.320754716981132
水水	43	4.9104461669921875	0.014449553298080437	4.833333333333333
救命	26	3.5181145668029785	0.017459876901847193	3.1724137931034484
发票	20	4.074872016906738	0.005418582486780164	5.333333333333333
砸	103	6.038933277130127	0.028899106596160875	6.979166666666667
北	34	4.844969749450684	0.007224776649040219	7.5
脚踏车	45	4.9680070877075195	0.013847488577327085	5.130434782608695
赶	103	6.0499420166015625	0.02769497715465417	8.369565217391305
姐	62	5.675535202026367	0.01204129441506703	8.35
倒	602	7.25098991394043	0.8519215798659925	5.831095406360424
圆圆的	96	6.103781223297119	0.03552181852444774	5.0
喳喳	0	nan	0.0	NA
花瓶	53	5.567580223083496	0.012643359135820383	5.571428571428571
蛇	192	6.803806304931641	0.09873861420354965	5.2682926829268295
影响	33	4.769254684448242	0.007224776649040219	6.0
忽然	55	5.578371524810791	0.010235100252806975	9.058823529411764
西贡	20	4.066829204559326	0.0048165177660268125	5.75
修	171	6.291119575500488	0.09151383755450944	6.4605263157894735
衣	127	6.4103593826293945	0.032511494920680985	8.444444444444445
